lambda_um,T_H2O,T_CO2,T_O3,T_N2O,T_CO,T_CH4,T_O2
5.649999999999966,0.5728575214117748,0.9999999998557931,0.9999999868738443,0.999999987534316,1.0,0.999999954928831,1.0
5.669999999999965,0.8137819710349055,0.9999999998467115,0.9999999893843583,0.9999999826915342,1.0,0.9999999707697262,1.0
5.689999999999965,0.835411861386266,0.9999999998776867,0.9999999910617721,0.999999981532095,1.0,0.9999999639112569,1.0
5.709999999999964,0.625130746642768,0.999999999929301,0.9999999833699471,0.9999998672263968,1.0,0.9999999618985003,1.0
5.729999999999964,0.6720327331424724,0.9999999998475331,0.9999999181985788,0.9999999733964806,1.0,0.999999960002417,1.0
5.749999999999964,0.7218184670875581,0.999999999903777,0.9999998724107386,0.9999999807249407,1.0,0.9999999614285096,1.0
5.769999999999963,0.49204607382866633,0.9999999998745892,0.9999999351489754,0.9999999684909158,1.0,0.9999999502006465,1.0
5.789999999999963,0.8950677748214422,0.9999999998541611,0.9999999270648199,0.9999999809772167,1.0,0.9999999822228869,1.0
5.809999999999962,0.7395923839506315,0.9999999999082512,0.9999999458029531,0.9999999884344737,1.0,0.9999999360426051,0.999999999998801
5.829999999999962,0.4773974529624571,0.9999999999112377,0.9999999234129078,0.9999999936697193,1.0,0.9999998909667176,0.9999999994314659
5.8499999999999615,0.8106056281268321,0.9999999999016898,0.9999999251858562,0.9999999974527931,1.0,0.9999998928369216,0.9999999998879341
5.869999999999961,0.5230831072545516,0.9999999998673506,0.9999999348792246,0.9999999992167599,1.0,0.9999999341424362,0.9999999989107158
5.889999999999961,0.2935043607370909,0.9999999998929745,0.9999999507342974,0.9999999998237632,1.0,0.9999999555897356,0.9999999978239074
5.90999999999996,0.8123944928264799,0.9999999999345079,0.9999999689940577,0.9999999999913181,1.0,0.9999997945084984,0.9999999997889133
5.92999999999996,0.4782950092602425,0.9999999999788503,0.9999999800071926,0.9999999999936828,1.0,0.9999999383616722,0.9999999956401209
5.949999999999959,0.6549456726320819,0.9999999999961031,0.9999999871298617,0.9999999999844347,1.0,0.9999996168533412,0.9999999992676858
5.969999999999959,0.6650670137337253,0.9999999999999112,0.9999999925576311,0.9999999999635403,1.0,0.9999998901022091,0.9999999930664463
5.9899999999999585,0.5228009861548477,1.0,0.9999999951076912,0.999999998792799,1.0,0.9999998074956098,0.9999999955632379
6.009999999999958,0.7359441132549095,1.0,0.9999999969598319,0.9999999937631445,0.9999999999999889,0.9999996431015781,0.9999999919351623
6.029999999999958,0.9008130886675484,1.0,0.9999999981790788,0.9999999833115938,1.0,0.9999997951600106,0.9999999826294284
6.049999999999957,0.30204462677507293,0.9999999999999889,0.999999998915734,0.9999999710249998,1.0,0.9999995372871764,0.9999999982849941
6.069999999999957,0.41883342269070983,1.0,0.9999999993475663,0.9999999703192088,1.0,0.9999996605324126,0.9999999751082003
6.089999999999956,0.8855216585347347,0.9999999999993561,0.9999999996393107,0.9999999779203064,1.0,0.9999992673652249,0.9999999977103649
6.109999999999956,0.4432919474560243,0.9999999999977573,0.9999999998085531,0.9999999303098352,1.0,0.999999863145761,0.9999999658193861
