lambda_um,T_total,A_total_dbm
2.030000000000001,0.9998538874184593,0.000634596919553479
2.0500000000000007,0.9998816511000711,0.0005140118148475928
2.070000000000001,0.9998934947150441,0.0004625689468689693
2.0900000000000007,0.9999636609686406,0.00015782122204159132
2.110000000000001,0.999967766106729,0.00013999225401590518
2.130000000000001,0.9999807809313274,8.346816794331742e-05
2.1500000000000012,0.9999780850603566,9.517640774389413e-05
2.170000000000001,0.9999601965548276,0.00017286751031483555
2.1900000000000013,0.9999309602170376,0.0002998463325492386
2.210000000000001,0.9999655105867453,0.00014978828507036614
2.2300000000000013,0.999988361030954,5.054764925601724e-05
2.250000000000001,0.9999901031787501,4.298154319763286e-05
2.2700000000000014,0.9999856357642753,6.238363641557877e-05
2.290000000000001,0.9999705736733091,0.00012779873628587457
2.3100000000000014,0.9999749468636259,0.00010880602085584098
2.330000000000001,0.9999223060443464,0.0003374341176064017
2.3500000000000014,0.9997561265902308,0.0010592518853923519
2.370000000000001,0.9996098908679479,0.0016945556552278376
2.3900000000000015,0.9992102460897893,0.0034312259980395594
2.410000000000001,0.9979678834228569,0.008834343484453722
2.4300000000000015,0.9975834652149089,0.010507576182527092
2.450000000000001,0.9966155502362943,0.014723406186275772
2.4700000000000015,0.9947779562295769,0.022738468868801837
2.490000000000001,0.988473906138223,0.050347906873299694
2.5100000000000016,0.9758771106278082,0.10604868062617959
2.530000000000001,0.9269451412601234,0.32945966319825326
2.5500000000000016,0.8737336514697339,0.5862092980631484
2.570000000000001,0.6977911674281678,1.562745983442187
2.5900000000000016,0.6159844023858376,2.1043030079940497
2.610000000000001,0.6219932870353801,2.062142634068372
2.6300000000000017,0.7378358601992173,1.3204024934856937
2.6500000000000012,0.8080920579066305,0.9253942985196844
2.6700000000000017,0.4708857816964663,3.2766743613660276
2.6900000000000013,0.7152078365294697,1.4477722098113859
2.7100000000000017,0.737385631467561,1.3228486009922673
2.7300000000000013,0.6715984745823518,1.7295725200985475
2.7500000000000018,0.7047489615698138,1.5177786150967414
2.7700000000000014,0.7029220181421605,1.5302313852331841
2.790000000000002,0.8188004440315145,0.8707723687075509
2.8100000000000014,0.8145172409940798,0.8910199736238533
2.830000000000002,0.8935227929441134,0.48895490957383114
2.8500000000000014,0.9379952318290848,0.27799372510681297
2.870000000000002,0.9645036814685166,0.1569603686701686
2.8900000000000015,0.9835519627985949,0.07202669031055914
2.910000000000002,0.9719942656894047,0.12336314586067017
2.9300000000000015,0.9844057156936663,0.0682587405079467
2.950000000000002,0.9848593961392234,0.06625765008611356
2.9700000000000015,0.9871004743773929,0.056386396545697694
2.990000000000002,0.9929983684297171,0.03051466059274312
3.0100000000000016,0.9937708939677461,0.02713726785427503
3.030000000000002,0.9896267099411865,0.04528590931842455
3.0500000000000016,0.9876356801287801,0.05403228826896784
3.070000000000002,0.9923358149289706,0.03341333975819343
3.0900000000000016,0.9876026945210218,0.0541773378523384
3.110000000000002,0.9881310190021307,0.051854669874484255
3.1300000000000017,0.9931209113529526,0.029978724415097267
3.150000000000002,0.9947331920475809,0.022933741893106402
3.1700000000000017,0.9995148586929145,0.0021074142992326813
3.190000000000002,0.9925553754640265,0.032450830769613144
3.2100000000000017,0.9836245067770409,0.07171704289775979
3.230000000000002,0.9875818512502644,0.05426252184815543
3.2500000000000018,0.9931708841935941,0.029753842855116355
3.2700000000000022,0.9871297183171779,0.05626742297209326
3.290000000000002,0.9901254853987169,0.04309596442402752
3.3100000000000023,0.9922825207322683,0.03365060555980706
3.330000000000002,0.9949352751753255,0.02205289456969903
3.3500000000000023,0.9965297279101838,0.015096669435752351
3.370000000000002,0.997663592888221,0.01015803620934545
3.3900000000000023,0.9991470806526428,0.00370547436280086
3.410000000000002,0.9990849061449052,0.003975693468207391
3.4300000000000024,0.9998542870070598,0.000632853197808288
3.450000000000002,0.999794849592448,0.0008910478261362272
3.4700000000000024,0.9999416588789097,0.000253377101932286
3.490000000000002,0.9999614211113087,0.00016754950789613231
3.5100000000000025,0.9999823564250925,7.66257483325434e-05
3.530000000000002,0.9999748191722532,0.00010936063923325999
3.5500000000000025,0.9999682101544736,0.00013806332310722637
3.570000000000002,0.9999886894375548,4.912149552092801e-05
3.5900000000000025,0.9999837678199496,7.049636871816408e-05
3.610000000000002,0.9999938038389284,2.6909672964723226e-05
3.6300000000000026,0.9999921432534457,3.412176827686585e-05
3.650000000000002,0.9999921156608319,3.4241330547296484e-05
3.6700000000000026,0.9999954084888639,1.9940711676813566e-05
3.690000000000002,0.9999968177661518,1.382029459915681e-05
3.7100000000000026,0.9999955945909788,1.9132480760029686e-05
3.730000000000002,0.9999967326361606,1.4190009947461323e-05
3.7500000000000027,0.999998249764954,7.601180905384718e-06
3.7700000000000022,0.9999985977599025,6.089855344316173e-06
3.7900000000000027,0.9999982169122357,7.743857926616966e-06
3.8100000000000023,0.9999983209905491,7.2918556642414464e-06
3.8300000000000027,0.9999987692937251,5.3448923371079695e-06
3.8500000000000023,0.9999941449020817,2.5428432062043072e-05
3.8700000000000028,0.9999796733755884,8.827831595036607e-05
3.8900000000000023,0.999978901316017,9.1631386845908e-05
3.910000000000003,0.9999853167899201,6.376884747726931e-05
3.9300000000000024,0.9999821135890877,7.768040947591599e-05
3.950000000000003,0.9999925744662861,3.224880463636371e-05
3.9700000000000024,0.9999975916922968,1.045915983158113e-05
3.990000000000003,0.9999986220156698,5.984513662746576e-06
4.010000000000003,0.9999972772156576,1.1824914923096785e-05
4.030000000000003,0.9999938270915991,2.6808681458556645e-05
4.0500000000000025,0.9999938021778223,2.691687940503142e-05
4.070000000000002,0.9999961093883134,1.6896746284620705e-05
4.090000000000003,0.9999931336789941,2.982016192564084e-05
4.110000000000003,0.9999949016650671,2.2141844924774792e-05
4.130000000000003,0.9999975950535309,1.044456455205655e-05
4.150000000000002,0.999995604979385,1.9087377497919868e-05
4.1700000000000035,0.9999697330364598,0.00013144984484817098
4.190000000000003,0.9775849886572096,0.09845480959826586
4.210000000000003,0.6820142268240293,1.6620647193054525
4.230000000000002,0.40660940395179845,3.90822449871947
4.2500000000000036,0.5486919253927698,2.606712606475651
4.270000000000003,0.5351365381399992,2.7153500947829152
4.290000000000003,0.535299067594905,2.714046877606528
4.310000000000002,0.6497516342586181,1.8725179589293204
4.330000000000004,0.8388261830980992,0.7632735179242687
4.350000000000003,0.9534064827898049,0.207219014916392
4.370000000000003,0.9909216561145943,0.03960691151702585
4.390000000000002,0.9984242914671918,0.006848409239319967
4.410000000000004,0.9997500531886852,0.0010856371475477656
4.430000000000003,0.9997390854875996,0.0011332826900134533
4.450000000000003,0.9993174003189234,0.0029654759071031755
4.470000000000002,0.998868310202039,0.004917706026146868
4.490000000000004,0.9993778901557986,0.0027026599923545666
4.510000000000003,0.9992466828777558,0.0032728896517246323
4.530000000000003,0.998846235781021,0.005013345017060331
4.5500000000000025,0.9993589756769983,0.0027847655312193435
4.570000000000004,0.9994618468884057,0.0023377028075053396
4.590000000000003,0.9997371136763419,0.0011418535096922784
4.610000000000003,0.9998094459790152,0.0008276293589304445
4.630000000000003,0.9991704992123664,0.0036040402343558257
4.650000000000004,0.9994836398852206,0.0022430840688953276
4.6700000000000035,0.9986817712077874,0.005728884329796369
4.690000000000003,0.9984680140869968,0.006658262455978546
4.710000000000003,0.9995704450305838,0.0018658949104388386
4.730000000000004,0.9979135203138246,0.009070826177684293
4.7500000000000036,0.999637254794678,0.0015757235961628658
4.770000000000003,0.9992294325564764,0.0033477391896852226
4.790000000000003,0.9939877277125794,0.02618963317392094
4.810000000000004,0.9989038467649709,0.004763028687102013
4.830000000000004,0.9984866785091268,0.006577091942175025
4.850000000000003,0.984887805509228,0.06612925573556289
4.870000000000003,0.9998199842632168,0.0007818663591586966
4.890000000000004,0.9865608803836039,0.05876094868124039
4.910000000000004,0.998661255586363,0.0058179743743717585
4.930000000000003,0.9983600313142966,0.0071281339023845
4.950000000000003,0.9678437348603236,0.14194754604339938
4.970000000000004,0.9978467338124002,0.009361598685117488
4.990000000000004,0.9976396874309125,0.010262823215692834
5.010000000000003,0.9772980142464535,0.09972983517172646
5.030000000000003,0.9539471233157505,0.2047569927760118
5.050000000000003,0.9995538442097461,0.00193806228658631
5.070000000000004,0.998420583353773,0.0068647432115613045
5.090000000000003,0.9509952825518325,0.2182161891236898
5.110000000000003,0.9899227148176571,0.04398706457805208
5.1300000000000034,0.9852337172822131,0.0646073183971626
5.150000000000004,0.9123988913675146,0.3981524994300232
5.1700000000000035,0.9947741518549748,0.02275602936052526
5.190000000000003,0.9654788180863484,0.1525758270632535
5.2100000000000035,0.8723771903850548,0.5929556332474283
5.230000000000004,0.9575832416554662,0.18823323706058234
5.2500000000000036,0.9700332377475857,0.13213595759262864
5.270000000000003,0.9581401968763146,0.18570876849160078
5.290000000000004,0.9131162496195027,0.39473884379186486
5.310000000000004,0.9837463345624806,0.0711687054500821
5.330000000000004,0.9930028847897892,0.03049491561990733
5.350000000000003,0.7605044790823455,1.1889824916762008
5.370000000000004,0.981833656037528,0.0796208393748498
5.390000000000004,0.9851906478094826,0.06479720633830025
5.410000000000004,0.910624377031577,0.40660724318771463
5.430000000000003,0.8078882734233129,0.9264869924817623
5.450000000000004,0.9416235067292091,0.2612270775143848
5.470000000000004,0.7012184582938878,1.5414665995494434
5.490000000000004,0.9638603374563373,0.1598589018159907
5.510000000000003,0.9488200615725779,0.22816141337717233
5.530000000000004,0.8804416060661457,0.5529944249847204
5.550000000000004,0.7999140126513689,0.9695669214707813
5.570000000000004,0.7470181223160678,1.2666886368584864
5.590000000000003,0.8634215913385743,0.6377709337365769
5.610000000000004,0.8207155882734708,0.858073172574513
5.630000000000004,0.8269625738778266,0.8251414533292812
5.650000000000004,0.5767367679453976,2.390223557949775
5.6700000000000035,0.818220307269845,0.8712974628205724
5.690000000000004,0.8366048200799249,0.7747963737844481
5.710000000000004,0.6267434330416142,2.0291021173951314
5.730000000000004,0.6732833381043383,1.718021315209581
5.7500000000000036,0.7286861495341035,1.3745948672282
5.770000000000004,0.4965259211988269,3.040580833406472
5.7900000000000045,0.9006978774971259,0.4542085937877698
5.810000000000004,0.7456060291476703,1.2749058784842258
5.830000000000004,0.4831596454032075,3.159093467939944
5.850000000000004,0.8241253997087834,0.840066994254358
5.8700000000000045,0.531300290698279,2.746599604287504
5.890000000000004,0.30121971372885553,5.211166170297986
5.910000000000004,0.8192938107788277,0.8656031773162832
5.930000000000004,0.48554454484894405,3.137709210875199
5.950000000000005,0.6584938706871655,1.8144821134976883
5.970000000000004,0.6741073978909918,1.7127089762933339
5.990000000000004,0.5344226059755427,2.7211513550517545
6.010000000000004,0.7465032026288554,1.269683041315749
6.030000000000005,0.9065230159788336,0.4262117246802704
6.050000000000004,0.3106746056121562,5.076943503541552
6.070000000000004,0.43282924603628686,3.6368332857638
6.090000000000004,0.8984822664586076,0.46490484243013147
6.110000000000005,0.4560787350355795,3.409601458868586
6.130000000000004,0.937490703815295,0.28033036108866544
6.150000000000004,0.6795279010569886,1.6779265140236088
6.170000000000004,0.8089810088271864,0.920616489754326
6.190000000000005,0.6335492752874523,1.9821956216619632
6.210000000000004,0.90992436777726,0.409946849978735
6.230000000000004,0.9009706788841594,0.45289341448059495
6.250000000000004,0.9707143656835304,0.12908537913630358
6.270000000000005,0.9243407434075314,0.34167902684583334
6.2900000000000045,0.9649424646081369,0.1549858549269914
6.310000000000004,0.9871757709117841,0.05605512130252345
6.3300000000000045,0.9096291213527506,0.4113564488938
6.350000000000005,0.6005217176321219,2.2147139670955855
6.3700000000000045,0.6363256344066602,1.9632057597944546
6.390000000000004,0.7925335074458238,1.009823560515437
6.410000000000005,0.27174155285218293,5.658440634199122
6.430000000000005,0.4960082112352007,3.0451116212300122
6.450000000000005,0.7388984027096591,1.3141510244032748
6.470000000000004,0.599330470403035,2.223340994952641
6.490000000000005,0.1667279002761308,7.779914380654729
6.510000000000005,0.6330390881455702,1.9856934433110698
6.530000000000005,0.6733123534823736,1.7178342511379192
6.550000000000004,0.4781655816901351,3.20421686756147
6.570000000000005,0.3193949443211549,4.956719571868267
6.590000000000005,0.5075018218167265,2.945623899054243
6.610000000000005,0.6800545001782577,1.6745628106641197
6.630000000000004,0.2586342612465491,5.873139559644151
6.650000000000005,0.6188471341884378,2.084165557234099
6.670000000000005,0.6925274416625676,1.5956300913879171
6.690000000000005,0.6882722387850397,1.6223968292282158
6.710000000000004,0.5446787504075201,2.6385954181058167
6.730000000000005,0.7609301725438311,1.1865513176992764
6.750000000000005,0.8969644004122481,0.4722478145192671
6.770000000000005,0.7542389765709229,1.2249102360716508
6.7900000000000045,0.43251908042826914,3.6399421468756272
6.810000000000005,0.9488817811437034,0.22787892524150957
6.830000000000005,0.7123318182060481,1.4731748778957152
6.850000000000005,0.641423361517109,1.928552119255541
6.8700000000000045,0.46221753836790247,3.351540567181061
6.890000000000005,0.9012871353212673,0.4513681298788701
6.9100000000000055,0.7903242686987555,1.0219451345989201
6.930000000000005,0.9856356193816596,0.06283610217533868
6.950000000000005,0.8117040928791922,0.9060214426669554
6.970000000000005,0.7205499216187399,1.423360032115417
6.9900000000000055,0.8087663787468343,0.9217688399741676
7.010000000000005,0.95684517516316,0.19158308884226855
7.030000000000005,0.7977487668641624,0.9813385994837948
7.050000000000005,0.5212788829371986,2.829298231498903
7.070000000000006,0.9415841445815173,0.26140855104577976
7.090000000000005,0.9332336339241631,0.30009623912504524
7.110000000000005,0.84784141787487,0.7168541254669939
7.130000000000005,0.9660304527341391,0.1500918916572025
7.150000000000006,0.7132489377563412,1.4675889121958174
7.170000000000005,0.6683270122780712,1.7501094764892675
7.190000000000005,0.9691368074656586,0.1361491158368454
7.210000000000005,0.7582187348234095,1.2020579758341443
7.230000000000006,0.9903828254857658,0.04196891494695668
7.250000000000005,0.9366828558980199,0.28407602690781136
7.270000000000005,0.7743915671606734,1.1103969566803469
7.290000000000005,0.9386544746744889,0.2749485381364888
7.310000000000006,0.9201058440843366,0.36164347016248705
7.330000000000005,0.8003009742682866,0.9675659438862674
7.350000000000005,0.8896537072519184,0.5078065652706117
7.370000000000005,0.9774817620532142,0.09891721151515386
7.390000000000006,0.9637983615375778,0.1601184724125522
7.4100000000000055,0.972490667882477,0.12113095017375164
7.430000000000005,0.9971040246363119,0.01259480341063505
7.4500000000000055,0.9513440020353411,0.21656260173132716
7.470000000000006,0.7695325950192212,1.13753085383391
7.4900000000000055,0.9418785928646011,0.26006858832217955
7.510000000000005,0.9935692816057012,0.02801483974255085
7.530000000000006,0.9969597754609167,0.013222033524158867
7.550000000000006,0.9932530825192836,0.02940077288841102
7.570000000000006,0.9639146603768027,0.15959948929686374
7.590000000000005,0.901517303621343,0.4502728937867923
7.610000000000006,0.9290833214802284,0.31945528565320364
7.630000000000006,0.9946784575828511,0.023171935864523496
7.650000000000006,0.983893594605611,0.07048004340094131
7.670000000000005,0.9981825704418961,0.007902346801693582
7.690000000000006,0.9994169094966332,0.002533002307561808
7.710000000000006,0.9913678316933251,0.03764439560643109
7.730000000000006,0.9992404745703991,0.003299775919678807
7.750000000000005,0.9895699508633803,0.045537873997410425
7.770000000000006,0.9761598050717738,0.10479405334686717
7.790000000000006,0.9979949814355358,0.00871534254419062
7.810000000000006,0.995024408318173,0.02166130986966387
7.830000000000005,0.9994303826660514,0.002474461224850996
7.850000000000006,0.9970437434356528,0.012856697666167021
7.870000000000006,0.9626431022079647,0.16533426803938786
7.890000000000006,0.9861237727278944,0.06069459146376382
7.9100000000000055,0.9967515092812425,0.014131416196732019
7.930000000000006,0.9764499390993389,0.10348851528201702
7.950000000000006,0.9975985751621665,0.01044139098449564
7.970000000000006,0.9996014333917942,0.0017313198833003095
7.9900000000000055,0.999668742556007,0.0014388564708420694
8.010000000000005,0.9995023323737428,0.0021617760132989715
8.030000000000006,0.9927154431995434,0.03174997030912181
8.050000000000006,0.9987179164662977,0.005571531837846522
8.070000000000006,0.9990097686134053,0.004302570622595218
8.090000000000007,0.9998842115468276,0.000502889737003056
8.110000000000007,0.9999410038060397,0.0002562259427136742
8.130000000000006,0.9998210828045928,0.0007771111158628977
8.150000000000006,0.9987209654825321,0.005558498442187575
8.170000000000005,0.9936537930659936,0.027648708742936404
8.190000000000007,0.9997457977300614,0.0011041246574838319
8.210000000000006,0.9973327850397987,0.011599087304531297
8.230000000000006,0.999719217141048,0.001219590871249731
8.250000000000007,0.9921178775345074,0.03436718791172276
8.270000000000007,0.9998141268340185,0.0008073136537997842
8.290000000000006,0.9999575043841976,0.00018456001878967764
8.310000000000006,0.9999787940870319,9.209709802969568e-05
8.330000000000005,0.999888591714536,0.00048386669553506434
8.350000000000007,0.9969552348181443,0.01324339143947365
8.370000000000006,0.9999343381553837,0.00028517492594723633
8.390000000000006,0.9999614295293968,0.000167512719071544
8.410000000000007,0.9997843963560381,0.00093645588337372
8.430000000000007,0.9945837508192755,0.02358649296807216
8.450000000000006,0.9999009471719128,0.0004302018120501291
8.470000000000006,0.9998817599668617,0.0005135412253777506
8.490000000000006,0.9999146167653554,0.0003708305922096939
8.510000000000007,0.9925911640645981,0.03229588608742218
8.530000000000006,0.9994349112779977,0.002454841143817098
8.550000000000006,0.9999586453391248,0.0001796047640252557
8.570000000000007,0.9996522079853036,0.0015107044924726248
8.590000000000007,0.9991745325872177,0.0035864366369112873
8.610000000000007,0.9999849656652638,6.529376077896793e-05
8.630000000000006,0.999985170359993,6.440479349315198e-05
8.650000000000006,0.9999856630992482,6.226481566634981e-05
8.670000000000007,0.9993693493292428,0.0027397524672617387
8.690000000000007,0.9991028078528315,0.003898202473169922
8.710000000000006,0.9996287696535815,0.0016125373857291913
8.730000000000008,0.9999860970753507,6.038004419457453e-05
8.750000000000007,0.9999675125601281,0.00014109340890545497
8.770000000000007,0.9999502762530527,0.00021595298381835994
8.790000000000006,0.9990699470553344,0.004041051800729841
8.810000000000006,0.9965823377607316,0.014868137669840655
8.830000000000007,0.9999669867843995,0.0001433769576877965
8.850000000000007,0.9999889187650675,4.8125459360475606e-05
8.870000000000006,0.9999931913212319,2.9569817043181126e-05
8.890000000000008,0.9999834077216588,7.205995165761454e-05
8.910000000000007,0.999100017104319,0.003910335971675585
8.930000000000007,0.999660951860036,0.0014727174563052105
8.950000000000006,0.9999376232076062,0.0002709074023599459
8.970000000000006,0.999984675809371,6.655262620978751e-05
8.990000000000007,0.9994025822682052,0.0025953275545022563
9.010000000000007,0.9999416305818594,0.0002535025728585889
9.030000000000006,0.9988709352502239,0.004906235990881256
9.050000000000006,0.9999561408489179,0.00019048204421227166
9.070000000000007,0.9996537048963049,0.001504201033321561
9.090000000000007,0.9995384147367969,0.002005102914671056
9.110000000000007,0.999984463594529,6.747426814786522e-05
9.130000000000006,0.9999931033254257,2.9951980394188784e-05
9.150000000000007,0.9999742752638211,0.0001117226004205458
9.170000000000007,0.9994954093783929,0.0021919638446736243
9.190000000000007,0.9999758791158088,0.00010475750366093494
9.210000000000006,0.9999412590186564,0.0002551150115394337
9.230000000000008,0.9999794891966316,8.907819781927145e-05
9.250000000000007,0.9999667745274182,0.00014429865191508589
9.270000000000007,0.9999752458732517,0.00010750711511151089
9.290000000000006,0.9999440891380706,0.00024282483738690184
9.310000000000008,0.9995675908916842,0.0018783276745654826
9.330000000000007,0.9999231298988035,0.0003338533270079103
9.350000000000007,0.9999746198553923,0.00011022591717631825
9.370000000000006,0.999138240013861,0.003744200265316563
9.390000000000008,0.9996831514207762,0.001376290140133819
9.410000000000007,0.9998811918310164,0.00051600977467224
9.430000000000007,0.9998378159248689,0.0007044130558362028
9.450000000000006,0.9999212003310467,0.0003422346747222141
9.470000000000008,0.9998853098432605,0.000498125384952308
9.490000000000007,0.9999518523076676,0.0002091077435022746
9.510000000000007,0.9998676767590715,0.0005747028579091985
9.530000000000006,0.9998740517471576,0.0005470180110456507
9.550000000000008,0.9999688374088868,0.00013533935423107825
9.570000000000007,0.9999804054258125,8.509893848562682e-05
9.590000000000007,0.9999384581097313,0.0002672795052801658
9.610000000000007,0.9999345427241088,0.00028428632514799476
9.630000000000008,0.9999067042805846,0.0004052028003875923
9.650000000000007,0.9999740371287591,0.00011275683692032654
9.670000000000007,0.9999744805152231,0.00011083104173481372
9.690000000000007,0.9999418045780892,0.00025274622926193505
9.710000000000008,0.9998011432579832,0.0008637128743350962
9.730000000000008,0.9998479065584464,0.0006605809312876467
9.750000000000007,0.9999771410206146,9.927639534848983e-05
9.770000000000007,0.9999789105553697,9.159124974496363e-05
9.790000000000008,0.9999719827200637,0.00012167921834389347
9.810000000000008,0.9999653098372654,0.00015066002001821254
9.830000000000007,0.9998107067232569,0.0008221682495032958
9.850000000000007,0.9996161119744467,0.0016675299702763775
9.870000000000008,0.9999651877182345,0.00015119059821661738
9.890000000000008,0.9998438088945217,0.000678382814815524
9.910000000000007,0.9998827206101333,0.0005093677703970185
9.930000000000007,0.9999788850703936,9.170215960408762e-05
9.950000000000008,0.9999833520998807,7.230148557100829e-05
9.970000000000008,0.9999693510126442,0.0001331088708855975
9.990000000000007,0.9999491826193355,0.0002207025116340759
10.010000000000007,0.9999424947934401,0.0002497488945615069
10.030000000000008,0.9999928646537485,3.098851909351974e-05
10.050000000000008,0.9999893790453426,4.612648102093038e-05
10.070000000000007,0.9999970964791645,1.2609848588785468e-05
10.090000000000007,0.9999912308637035,3.808403463332804e-05
10.110000000000008,0.999993167239047,2.9674396402302738e-05
10.130000000000008,0.9999948203156097,2.249514520771076e-05
10.150000000000007,0.9999905637649229,4.098131746403524e-05
10.170000000000007,0.9999776301568396,9.715193567290488e-05
10.190000000000008,0.9999750928643353,0.00010817160209573279
10.210000000000008,0.9999841390645233,6.888365648364263e-05
10.230000000000008,0.9999227564172675,0.0003354777619200039
10.250000000000007,0.9998292403246611,0.0007416810717779242
10.270000000000008,0.9998663702431063,0.0005803827978686696
10.290000000000008,0.9999050480540036,0.000412389163095769
10.310000000000008,0.9999625224493113,0.00016276768514241667
10.330000000000007,0.9999853356076961,6.368708936315579e-05
10.350000000000009,0.999927529894068,0.00031474408532065185
10.370000000000008,0.9999933780811389,2.8758726465829683e-05
10.390000000000008,0.9999889867348352,4.783022841421576e-05
10.410000000000007,0.9999724862779565,0.00011949223045848223
10.430000000000009,0.9999532803074372,0.00020290580253552414
10.450000000000008,0.9999883638000983,5.0535739326893926e-05
10.470000000000008,0.9998776374231367,0.0005314437771162757
10.490000000000007,0.999863894740154,0.0005911347596255671
10.510000000000009,0.9999868041425451,5.7309241684357744e-05
10.530000000000008,0.9999735012877145,0.00011508386458737433
10.550000000000008,0.9995714945920896,0.0018613632555613546
10.570000000000007,0.9999732944216874,0.00011598205001497605
10.590000000000009,0.999939935657476,0.00026086261164613917
10.610000000000008,0.9999878542828151,5.274848363826088e-05
10.630000000000008,0.9999448654205421,0.00023945205552983068
10.650000000000007,0.9999901123598963,4.2941666956512724e-05
10.670000000000009,0.999983038152111,7.3664808854953e-05
10.690000000000008,0.9999924136354771,3.2947295232509055e-05
10.710000000000008,0.99999461762264,2.337543428275409e-05
10.730000000000008,0.9999926405006404,3.1962000468364154e-05
10.750000000000009,0.9999936340575094,2.7647009294661054e-05
10.770000000000008,0.9999611240123208,0.0001688405651434457
10.790000000000008,0.9999923059000302,3.341516252864265e-05
10.810000000000008,0.9997986130709733,0.0008747049341796606
10.830000000000009,0.9999735169028324,0.00011501617871100861
10.850000000000009,0.999589673258029,0.0017823910030172695
10.870000000000008,0.9999915682102065,3.6618965540795125e-05
10.890000000000008,0.999925955279119,0.00032158398016537
10.910000000000009,0.9999962700253829,1.61991038853502e-05
10.930000000000009,0.9999844135630905,6.76915552928274e-05
10.950000000000008,0.9999359135559232,0.0002783329319490722
10.970000000000008,0.9999888599557545,4.838085187704273e-05
10.990000000000009,0.9998513386694111,0.0006456757848827342
11.010000000000009,0.9993457837408498,0.002842153330420265
11.030000000000008,0.9998108743875863,0.0008214395857537505
11.050000000000008,0.9999836666540658,7.093539596434108e-05
11.07000000000001,0.9999955500636815,1.932586953789702e-05
11.090000000000009,0.9999981988270683,7.822401924676572e-06
11.110000000000008,0.9999985516961706,6.289907902253197e-06
11.130000000000008,0.9999724418390198,0.00011968518713698786
11.15000000000001,0.9999760779901118,0.00010389321825401762
11.170000000000009,0.9999950966106509,2.129519932925311e-05
11.190000000000008,0.9999981645339282,7.971335343902775e-06
11.210000000000008,0.9999483976656248,0.00022411187160738155
11.23000000000001,0.9999133680450699,0.000376254067816343
11.250000000000009,0.999815813920907,0.000799983676546395
11.270000000000008,0.9995576393757124,0.00192157274393612
11.290000000000008,0.9999825807421943,7.56515368611984e-05
11.31000000000001,0.9997528712167456,0.0010733992295324417
11.330000000000009,0.9999248085443599,0.00032656460748767334
11.350000000000009,0.9999423641772577,0.0002503164019457878
11.370000000000008,0.9999603657201822,0.0001721329023120928
11.39000000000001,0.999711839681073,0.0012516447411429017
11.410000000000009,0.9999890950221082,4.735997510023537e-05
11.430000000000009,0.9999961695997763,1.663524875082154e-05
11.450000000000008,0.9999934165613457,2.8591604620298894e-05
