lambda_um,T_H2O
5.030000000000003,0.9542672391097817
5.050000000000003,0.9994278025135443
5.070000000000004,0.9983355997700504
5.090000000000003,0.9513203943667161
5.110000000000003,0.9899579445918225
5.1300000000000034,0.9851270783403927
5.150000000000004,0.9127683871582807
5.1700000000000035,0.9946646778245648
5.190000000000003,0.9653672387726089
5.2100000000000035,0.873169467964036
5.230000000000004,0.9576305321417671
5.2500000000000036,0.9698150407288377
5.270000000000003,0.958063957472795
5.290000000000004,0.9132820715966982
5.310000000000004,0.9834620323370348
5.330000000000004,0.9928454035756424
5.350000000000003,0.7610489330903393
5.370000000000004,0.9820128900965229
5.390000000000004,0.9849846181281517
5.410000000000004,0.9111166127489899
5.430000000000003,0.8084213087658754
5.450000000000004,0.9417322107338987
5.470000000000004,0.7014359959309624
5.490000000000004,0.9634270774755
5.510000000000003,0.9485339067004943
5.530000000000004,0.8794011933524414
5.550000000000004,0.800368075037879
5.570000000000004,0.7468683088207506
5.590000000000003,0.8621008948440491
5.610000000000004,0.8195630089812792
5.630000000000004,0.8261921284367427
5.650000000000004,0.5765080478382086
5.6700000000000035,0.8151008056236904
5.690000000000004,0.8351359590570464
5.710000000000004,0.6259009018377176
5.730000000000004,0.6720838185306258
5.7500000000000036,0.7269026098517719
5.770000000000004,0.4958606620641226
5.7900000000000045,0.8940993415305378
5.810000000000004,0.7415119285817742
5.830000000000004,0.48132310348189233
5.850000000000004,0.8138349282338722
5.8700000000000045,0.52949903713562
5.890000000000004,0.3006001182578734
5.910000000000004,0.8164346377794284
5.930000000000004,0.48302093302211263
5.950000000000005,0.655509241550747
5.970000000000004,0.6706084520674453
5.990000000000004,0.5307462639419787
6.010000000000004,0.7421750391491722
6.030000000000005,0.9031555088855292
6.050000000000004,0.3096720428295586
6.070000000000004,0.42913531147052747
6.090000000000004,0.8886078821453658
6.110000000000005,0.4530248086634057
6.130000000000004,0.9326248858398126
6.150000000000004,0.6743174057426002
6.170000000000004,0.8050953233354242
6.190000000000005,0.6310924405179626
6.210000000000004,0.9070727142411178
6.230000000000004,0.8952179080465029
6.250000000000004,0.9655958956689766
6.270000000000005,0.9193303829775066
6.2900000000000045,0.9585640811244579
6.310000000000004,0.9828789180665629
6.3300000000000045,0.9053294418684944
6.350000000000005,0.5958650338305834
6.3700000000000045,0.6277735617234722
6.390000000000004,0.7856116872955073
6.410000000000005,0.270844543399497
6.430000000000005,0.49449261719872817
6.450000000000005,0.7338357479837493
6.470000000000004,0.5937861198481644
6.490000000000005,0.16585427343724699
6.510000000000005,0.6299664236740413
6.530000000000005,0.6686957978209513
6.550000000000004,0.47437044738937445
6.570000000000005,0.3181990788322566
6.590000000000005,0.5067494465616003
6.610000000000005,0.6792977427428818
6.630000000000004,0.2595848831917852
6.650000000000005,0.6162146467355465
6.670000000000005,0.6905903035515499
6.690000000000005,0.6867118966586935
6.710000000000004,0.5447072385378843
6.730000000000005,0.7576601892178028
6.750000000000005,0.8936592357748244
6.770000000000005,0.7527334712917005
6.7900000000000045,0.4326997576450253
6.810000000000005,0.9434494803022976
6.830000000000005,0.7082012133064284
6.850000000000005,0.6399199286347359
6.8700000000000045,0.46299079874983656
6.890000000000005,0.8999093446923206
6.9100000000000055,0.7881178460254437
6.930000000000005,0.981973652025173
6.950000000000005,0.8102636528758129
6.970000000000005,0.7205521041766968
6.9900000000000055,0.8073222796102193
7.010000000000005,0.9542358026200689
7.030000000000005,0.797108333951201
7.050000000000005,0.5229580530144644
7.070000000000006,0.9409367453376718
7.090000000000005,0.9324535703947879
7.110000000000005,0.847085427335843
7.130000000000005,0.9653837201293728
7.150000000000006,0.7148317132428466
7.170000000000005,0.6700909086560711
7.190000000000005,0.9689582240151698
7.210000000000005,0.7595382617619028
7.230000000000006,0.9893265136617602
7.250000000000005,0.9370064123548913
7.270000000000005,0.7749398385593427
7.290000000000005,0.9392523480103869
7.310000000000006,0.9202309768981585
7.330000000000005,0.8010959220336309
7.350000000000005,0.8908139378718304
7.370000000000005,0.9777291771980028
7.390000000000006,0.963888850123765
7.4100000000000055,0.9720114530833285
7.430000000000005,0.9968642316821777
7.4500000000000055,0.9521531519669452
7.470000000000006,0.7730214965848362
7.4900000000000055,0.9426546539289594
7.510000000000005,0.9937470408514198
7.530000000000006,0.9969924506513564
7.550000000000006,0.993239264002256
7.570000000000006,0.9643738479537185
7.590000000000005,0.902852532140878
7.610000000000006,0.9304766688293791
7.630000000000006,0.9949158117260678
7.650000000000006,0.9848175269340395
7.670000000000005,0.9990752612806844
7.690000000000006,0.9997949663012398
7.710000000000006,0.9919177660758015
7.730000000000006,0.9994776283919992
7.750000000000005,0.9900415933711576
7.770000000000006,0.9769517027453032
7.790000000000006,0.9981805687687744
7.810000000000006,0.9953255821856881
7.830000000000005,0.9996491030665207
7.850000000000006,0.9973190976450051
7.870000000000006,0.9633246596224391
7.890000000000006,0.9866805704120466
7.9100000000000055,0.9970083278521278
7.930000000000006,0.9768716863678437
7.950000000000006,0.9977594408416222
7.970000000000006,0.9997504041043425
7.9900000000000055,0.9996994372130475
8.010000000000005,0.9996372667932766
8.030000000000006,0.9928370026324288
8.050000000000006,0.9988194046314379
8.070000000000006,0.9990672050585825
8.090000000000007,0.9999366179226107
8.110000000000007,0.9999432524225697
8.130000000000006,0.9998537442457791
8.150000000000006,0.9987664697511526
8.170000000000005,0.9937578915927101
8.190000000000007,0.9997767243613013
8.210000000000006,0.9973710338804561
8.230000000000006,0.9997278374186768
8.250000000000007,0.9922765309440136
8.270000000000007,0.9998206852728757
8.290000000000006,0.9999461600193428
8.310000000000006,0.9999738932281956
8.330000000000005,0.9998904015437184
8.350000000000007,0.9969945780372116
8.370000000000006,0.9999361095847717
8.390000000000006,0.999966466271754
8.410000000000007,0.9997920574460251
8.430000000000007,0.9946800781337505
8.450000000000006,0.999908917442813
8.470000000000006,0.9998883495039853
8.490000000000006,0.9999220537166446
8.510000000000007,0.9927065942481436
8.530000000000006,0.9994578866516619
8.550000000000006,0.9999609847114249
8.570000000000007,0.9996538578364053
8.590000000000007,0.9991769675925823
8.610000000000007,0.9999846762567687
8.630000000000006,0.9999869956927183
8.650000000000006,0.9999887673758777
8.670000000000007,0.9993900981934747
8.690000000000007,0.9991232354188087
8.710000000000006,0.9996420325832146
8.730000000000008,0.9999883014766264
8.750000000000007,0.999970785717095
8.770000000000007,0.9999540677876417
8.790000000000006,0.9990918400817977
8.810000000000006,0.9966480389928883
8.830000000000007,0.9999678753179756
8.850000000000007,0.9999884126153233
8.870000000000006,0.9999912482484122
8.890000000000008,0.9999817989115279
8.910000000000007,0.9991153234252848
8.930000000000007,0.9996698641148651
8.950000000000006,0.9999394365373121
8.970000000000006,0.9999843385963116
8.990000000000007,0.9994089418101089
9.010000000000007,0.9999421222167744
9.030000000000006,0.9989040794259701
9.050000000000006,0.9999576903447741
9.070000000000007,0.9996582273840839
9.090000000000007,0.9995540403388751
9.110000000000007,0.9999858923670736
9.130000000000006,0.9999949723429774
9.150000000000007,0.9999791146910739
9.170000000000007,0.9995193028649678
9.190000000000007,0.9999852104646968
9.210000000000006,0.9999565380932012
9.230000000000008,0.9999967352942649
9.250000000000007,0.9999838915829127
9.270000000000007,0.9999966427394289
9.290000000000006,0.9999694604150049
9.310000000000008,0.9996023277480983
9.330000000000007,0.9999389417405162
9.350000000000007,0.9999928707934497
9.370000000000006,0.9991698056115985
9.390000000000008,0.9997076427409137
9.410000000000007,0.9999032388040645
9.430000000000007,0.9998718774674163
9.450000000000006,0.9999664865502689
9.470000000000008,0.9999299270083583
9.490000000000007,0.9999950587019881
9.510000000000007,0.9999180515195709
9.530000000000006,0.9999153482049616
9.550000000000008,0.9999973044883429
9.570000000000007,0.9999975637586633
9.590000000000007,0.9999549813174405
9.610000000000007,0.9999653494508935
9.630000000000008,0.999941143677943
9.650000000000007,0.9999974235453577
9.670000000000007,0.9999970357759185
9.690000000000007,0.9999654525304205
9.710000000000008,0.9998279456152624
9.730000000000008,0.9998715204000953
9.750000000000007,0.9999973540639293
9.770000000000007,0.9999985659178595
